X,Y,crash_datetime,crash_month
-93.6195600625281,42.0194104873707,2020/01/16 14:02:00+00,1
-93.6910041724482,42.0228394172891,2020/01/16 17:55:00+00,1
-93.632282496537,42.0161527809703,2020/01/17 11:20:00+00,1
-93.6103969052834,42.023647640768,2020/01/24 19:18:00+00,1
-93.6077924760721,42.0228688824967,2020/01/18 07:42:00+00,1
-93.610033901591,42.0058885744428,2020/01/18 11:50:00+00,1
-93.6322839239027,42.0162968784527,2020/01/18 13:54:00+00,1
-93.5742483445054,42.022780412498,2020/01/18 16:08:00+00,1
-93.6408651451136,42.0084766025018,2020/01/21 21:02:00+00,1
-93.6445606823452,42.012085566756,2020/01/24 21:45:00+00,1
-93.6584675740591,42.0232378338268,2020/01/24 17:00:00+00,1
-93.6104234569778,42.0251606042127,2020/01/26 10:55:00+00,1
-93.6732569297457,42.0225305853485,2020/01/22 12:35:00+00,1
-93.649729893472,42.0227922655869,2020/01/25 15:49:00+00,1
-93.6169192722519,42.0223608560224,2020/01/27 15:58:00+00,1
-93.610338787384,42.0163075853367,2020/02/02 15:50:00+00,2
-93.5622800344243,42.0230017836757,2020/01/31 05:11:00+00,1
-93.6402114305858,42.0034996013958,2020/01/24 18:00:00+00,1
-93.6293190160404,42.0352990211645,2020/01/24 15:30:00+00,1
-93.6880920837661,42.0137782890815,2020/01/24 18:16:00+00,1
-93.6396675164396,42.022731698049,2020/02/07 18:00:00+00,2
-93.6101969783919,41.9951518255658,2020/02/12 11:36:00+00,2
-93.6206085131576,42.0539359528651,2020/02/07 10:30:00+00,2
-93.6492408345205,42.0305226654086,2020/01/14 19:17:00+00,1
-93.6445606823452,42.012085566756,2020/01/19 14:38:00+00,1
-93.655682329826,42.0296034057265,2020/01/24 17:29:00+00,1
-93.6104234569778,42.0251606042127,2020/02/08 11:25:00+00,2
-93.6447626356443,42.0356636324246,2020/07/17 13:00:00+00,7
-93.6168762696443,42.0229104883307,2020/07/27 11:04:00+00,7
-93.5991037601061,42.0057209760806,2020/07/28 11:10:00+00,7
-93.6105904250843,42.0312481569981,2020/07/31 11:43:00+00,7
-93.6102116814121,42.0093281512713,2020/08/01 14:00:00+00,8
-93.6205164839081,42.0457224915475,2020/09/01 09:01:00+00,9
-93.6104769258213,42.0269616343825,2020/07/09 20:00:00+00,7
-93.6787332128409,42.0229576679615,2020/06/30 14:33:00+00,6
-93.6620756697992,42.034538322851,2020/08/29 12:20:00+00,8
-93.6202676842182,42.0511998103486,2020/09/01 13:38:00+00,9
-93.6444428056158,42.0625949552724,2020/06/24 14:18:00+00,6
-93.5408947276608,42.0209339623895,2020/06/26 21:48:00+00,6
-93.6107059081657,42.0382636521509,2020/06/28 10:48:00+00,6
-93.6591509220213,42.0227385503407,2020/01/24 19:42:00+00,1
-93.613744393661,42.0263227559023,2020/07/20 12:49:00+00,7
-93.6108951680101,42.0201774570292,2020/07/20 13:02:00+00,7
-93.6110327146353,42.0345422049601,2020/07/21 12:23:00+00,7
-93.6037973266789,42.0270149796827,2020/08/21 18:00:00+00,8
-93.6141462443482,42.0216371873092,2020/08/23 23:22:00+00,8
-93.6408651451136,42.0084766025018,2020/08/24 12:39:00+00,8
-93.6168762696443,42.0229104883307,2020/08/25 12:44:00+00,8
-93.6202239898397,42.026828320037,2020/01/22 17:25:00+00,1
-93.6203899787642,42.033960621812,2020/01/22 17:27:00+00,1
-93.6462024475461,42.003664176713,2020/01/22 19:35:00+00,1
-93.5749595921867,42.0226237400424,2020/01/23 16:03:00+00,1
-93.5953990400436,42.0059924368696,2020/01/29 13:27:00+00,1
-93.6101603289502,42.0026905571288,2020/01/21 17:41:00+00,1
-93.628925064444,42.0345536364088,2020/01/24 17:09:00+00,1
-93.6103187898188,42.0205317798519,2020/01/24 18:10:00+00,1
-93.572569523709,42.0227978058295,2020/01/25 21:15:00+00,1
-93.6478757341391,42.0305213723991,2020/01/30 16:35:00+00,1
-93.6493323369047,42.024082454767,2020/01/31 19:14:00+00,1
-93.65096449628,42.0242263214474,2020/02/10 18:30:00+00,2
-93.6786540504706,42.0121052153384,2020/02/10 19:52:00+00,2
-93.6102931292462,42.0127952577533,2020/07/13 12:31:00+00,7
-93.646154362478,42.0227764232252,2020/08/04 14:43:00+00,8
-93.5866887719343,42.0095408551648,2020/08/14 13:15:00+00,8
-93.6647942631269,42.0229762007553,2020/08/20 11:52:00+00,8
-93.6105046019929,42.0285916763518,2020/08/20 13:40:00+00,8
-93.6204107306628,42.0348521588778,2020/08/12 13:46:00+00,8
-93.5839579929827,42.034457983569,2020/07/24 15:20:00+00,7
-93.5711420616413,42.0279566816065,2020/07/25 02:43:00+00,7
-93.6336162730452,42.0276288093289,2020/08/30 18:57:00+00,8
-93.6460698146312,42.0227768991508,2020/09/02 19:00:00+00,9
-93.5750063272473,42.0345121847673,2020/08/04 11:50:00+00,8
-93.6419869060332,42.0227547751372,2020/08/06 19:08:00+00,8
-93.6787332128409,42.0229576679615,2020/08/07 08:26:00+00,8
-93.6444269884568,42.0227681212263,2020/08/02 19:11:00+00,8
-93.613614069475,42.020307059646,2020/08/13 10:42:00+00,8
-93.6103655125148,42.0228912552346,2020/06/23 16:55:00+00,6
-93.6904503153322,42.018537611767,2020/06/29 16:04:00+00,6
-93.6495529945654,42.051686273361,2020/07/02 08:59:00+00,7
-93.6205810715972,42.051117057455,2020/08/02 17:16:00+00,8
-93.6120909616914,42.0201800931542,2020/08/12 12:17:00+00,8
-93.6103814672176,42.0232964663723,2020/08/12 13:27:00+00,8
-93.6500728534732,42.0161434708444,2020/08/21 18:21:00+00,8
-93.6205108749814,42.045146103264,2020/08/09 13:59:00+00,8
-93.581495147352,42.0227169087147,2020/08/10 11:46:00+00,8
-93.610033901591,42.0058885744428,2020/08/10 12:09:00+00,8
-93.620267583973,42.0288275426035,2020/08/10 12:34:00+00,8
-93.6100198775756,42.004420572304,2020/08/12 12:40:00+00,8
-93.6203955844009,42.0345370112359,2020/08/12 13:24:00+00,8
-93.6393896853637,41.9974067084298,2020/07/09 14:42:00+00,7
-93.6100806826984,42.0082570622305,2020/07/11 15:05:00+00,7
-93.6732490320972,42.0229269205849,2020/07/12 19:56:00+00,7
-93.6326583598329,42.010206361368,2020/08/17 17:13:00+00,8
-93.6373057058214,42.0172508237866,2020/08/01 23:01:00+00,8
-93.653336123267,42.0517548651733,2020/07/05 14:36:00+00,7
-93.6555875661716,42.0227319385107,2020/08/05 18:39:00+00,8
-93.6096889842836,42.0216159165738,2020/08/06 15:45:00+00,8
-93.6205772143122,42.050720790895,2020/08/10 15:05:00+00,8
-93.6206078117271,42.0538639044376,2020/08/10 17:21:00+00,8
-93.6103412433556,42.0190906072693,2020/08/26 13:43:00+00,8
-93.6203955844009,42.0345370112359,2020/08/27 20:59:00+00,8
-93.620987706663,42.0345518222688,2020/08/10 18:36:00+00,8
-93.6137676307645,42.0011041759293,2020/08/11 16:20:00+00,8
-93.6103493797697,42.0174153392192,2020/08/11 19:40:00+00,8
-93.6171207954091,42.0344555933492,2020/08/14 13:12:00+00,8
-93.6707012909659,42.0345062557946,2020/08/14 15:34:00+00,8
-93.6218768816451,42.0229015175458,2020/08/14 15:43:00+00,8
-93.6322830317979,42.0162068175266,2020/08/14 18:00:00+00,8
-93.6177962631332,42.0043969963886,2020/08/14 19:19:00+00,8
-93.6100939630802,42.0083830840517,2020/08/15 11:51:00+00,8
-93.6517028177681,42.0220065156194,2020/08/15 15:11:00+00,8
-93.660515947632,42.0227487164621,2020/08/16 15:41:00+00,8
-93.6236459909518,42.0383021488015,2020/07/28 08:19:00+00,7
-93.6204435200808,42.0419491443811,2020/08/11 16:04:00+00,8
-93.6102928939202,42.0115073160082,2020/08/13 15:55:00+00,8
-93.6296309036989,42.0228322252891,2020/08/14 17:51:00+00,8
-93.6038101682943,42.0053900914214,2020/08/14 18:52:00+00,8
-93.620406358194,42.0356447594952,2020/08/19 12:45:00+00,8
-93.6770928810965,42.0345678002217,2020/08/31 20:42:00+00,8
-93.6100302923248,42.0017185343876,2020/08/06 17:45:00+00,8
-93.6689481423439,42.0228529947046,2020/08/17 18:01:00+00,8
-93.6168640172665,42.0178938889162,2020/08/09 19:25:00+00,8
-93.5712732994686,42.0183279902498,2020/08/13 23:56:00+00,8
-93.6101815783765,41.9973315092638,2020/08/26 05:40:00+00,8
-93.6106823780153,42.0345440694934,2020/08/31 18:58:00+00,8
-93.6787261247668,42.0222912240445,2020/09/05 02:41:00+00,9
-93.6204031172333,42.0353115344319,2020/09/05 09:35:00+00,9
-93.6542404024641,42.0209293042821,2020/09/06 00:46:00+00,9
-93.6553097668101,42.0227335248609,2020/08/30 15:50:00+00,8
-93.6100939630802,42.0083830840517,2020/08/07 10:42:00+00,8
-93.6106823780153,42.0345440694934,2020/08/07 15:05:00+00,8
-93.6591509220213,42.0227385503407,2020/08/07 16:40:00+00,8
-93.6290461306713,42.0382546663487,2020/08/07 17:30:00+00,8
-93.6094193390916,42.0174112742364,2020/08/11 13:02:00+00,8
-93.6103227515857,42.0209460615127,2020/08/14 14:56:00+00,8
-93.615327998094,42.0201807988579,2020/08/16 13:35:00+00,8
-93.6500802546828,42.0227992883712,2020/08/16 13:54:00+00,8
-93.6252466498506,42.0228742043961,2020/08/17 13:55:00+00,8
-93.5866166423889,42.0082622860957,2020/08/10 20:15:00+00,8
-93.6103412892949,42.0216214564538,2020/08/11 15:01:00+00,8
-93.6243680283481,42.0491150810927,2020/08/21 21:05:00+00,8
-93.6109512461164,42.0083695178112,2020/08/22 12:32:00+00,8
-93.5408888905511,42.0230955716433,2020/08/26 17:45:00+00,8
-93.6556725167693,42.0309994782446,2020/08/26 20:40:00+00,8
-93.6103416739725,42.0191356378973,2020/08/28 14:20:00+00,8
-93.6103493797697,42.0174153392192,2020/08/29 12:07:00+00,8
-93.6205762360798,42.0493788226848,2020/08/18 11:05:00+00,8
-93.6120169277425,41.9973397519686,2020/09/02 13:34:00+00,9
-93.6281815944865,42.0228491728556,2020/09/11 19:11:00+00,9
-93.6202092820309,42.0228294811553,2020/09/17 21:51:00+00,9
-93.6501388700628,42.0214389640718,2020/09/19 11:29:00+00,9
-93.6100284811423,42.0053211871582,2020/09/17 13:01:00+00,9
-93.5839579929827,42.034457983569,2020/09/17 16:45:00+00,9
-93.6101988309464,42.0092471601942,2020/09/19 14:14:00+00,9
-93.6589543278297,42.01188675342,2020/09/09 07:12:00+00,9
-93.6100378594774,42.0063028571861,2020/09/08 17:46:00+00,9
-93.6202221481264,42.0229104708174,2020/09/08 20:27:00+00,9
-93.610349359297,42.018676261255,2020/09/09 18:30:00+00,9
-93.659596070645,42.0237357221862,2020/09/09 01:00:00+00,9
-93.6123254221205,42.0345443223222,2020/09/11 09:55:00+00,9
-93.6202221481264,42.0229104708174,2020/09/25 06:49:00+00,9
-93.6543101728616,42.0253781517535,2020/09/12 11:05:00+00,9
-93.5408882798794,42.0230235218091,2020/09/12 12:40:00+00,9
-93.6104551103474,42.025944007764,2020/09/14 13:46:00+00,9
-93.641580409152,42.0087518113234,2020/10/07 07:40:00+00,10
-93.6413949802623,42.0227490777539,2020/10/07 11:32:00+00,10
-93.5713407010943,42.0258571603217,2020/10/02 16:47:00+00,10
-93.6485026602276,42.0161343396463,2020/07/30 19:39:00+00,7
-93.6102914934008,42.012624141174,2020/08/12 12:00:00+00,8
-93.6103499826063,42.0174783821166,2020/08/28 08:32:00+00,8
-93.6394984206472,42.0227326402811,2020/08/05 16:35:00+00,8
-93.6501349521484,42.0317244830801,2020/07/24 11:00:00+00,7
-93.6104769258213,42.0269616343825,2020/06/23 09:20:00+00,6
-93.6754738182646,42.0345503204146,2020/10/06 14:43:00+00,10
-93.6556385435473,42.0323956884379,2020/10/07 11:18:00+00,10
-93.6202870445164,42.0370414203799,2020/10/07 12:38:00+00,10
-93.629653760916,42.0092321567845,2020/09/28 16:45:00+00,9
-93.6394984206472,42.0227326402811,2020/09/10 13:56:00+00,9
-93.6554312297038,42.034558445183,2020/08/25 06:41:00+00,8
-93.620826065556,42.0229072059642,2020/08/28 20:23:00+00,8
-93.610268885567,42.0228917690188,2020/09/07 14:55:00+00,9
-93.6202086693418,42.0227664384336,2020/09/07 16:31:00+00,9
-93.6103352567209,42.0159383339944,2020/10/10 09:58:00+00,10
-93.6786540504706,42.0121052153384,2020/09/24 20:15:00+00,9
-93.6584623701885,42.0227334958356,2020/09/09 14:06:00+00,9
-93.6100938770242,42.0083740779088,2020/09/30 17:30:00+00,9
-93.6687328125086,42.0242052343275,2020/10/07 01:07:00+00,10
-93.6101962041169,41.9950707700932,2020/10/12 20:52:00+00,10
-93.5815660302306,42.0344701283231,2020/10/13 12:34:00+00,10
-93.6335438154646,42.0032934165662,2020/06/28 21:37:00+00,6
-93.6105904250843,42.0312481569981,2020/06/29 15:35:00+00,6
-93.6103655125148,42.0228912552346,2020/06/30 15:22:00+00,6
-93.6427116928301,42.022759725597,2020/09/17 13:20:00+00,9
-93.659026784864,42.0118863374399,2020/09/27 13:24:00+00,9
-93.6226517105852,42.0267971628269,2020/09/08 16:21:00+00,9
-93.6584623701885,42.0227334958356,2020/09/08 17:17:00+00,9
-93.6518166588264,42.011864460891,2020/09/22 19:45:00+00,9
-93.6169026442446,42.0206406888704,2020/09/11 14:30:00+00,9
-93.6103648234107,42.0228192062774,2020/09/24 16:12:00+00,9
-93.5815660302306,42.0344701283231,2020/09/24 17:46:00+00,9
-93.620571516192,42.0501353970624,2020/09/25 15:21:00+00,9
-93.6104183740073,42.0246292433482,2020/09/25 16:42:00+00,9
-93.6138231200544,42.0294836407157,2020/09/28 09:40:00+00,9
-93.6542467897598,42.0227305821246,2020/09/29 13:40:00+00,9
-93.6120476876118,42.0232245476783,2020/05/27 07:43:00+00,5
-93.6482066482299,42.0048237345822,2020/06/02 07:15:00+00,6
-93.5943250172757,42.0060700555519,2020/06/02 21:25:00+00,6
-93.6354382738006,42.0031568526203,2020/06/03 01:32:00+00,6
-93.6209254889143,42.0579421417229,2020/06/27 23:52:00+00,6
-93.6104234569778,42.0251606042127,2020/07/10 16:25:00+00,7
-93.5712702363697,42.0179857550089,2020/07/12 01:55:00+00,7
-93.5407439478953,42.0230962545631,2020/07/15 14:54:00+00,7
-93.6557199581345,42.0273875768557,2020/07/15 19:19:00+00,7
-93.6104866628517,42.0279793250601,2020/06/17 11:24:00+00,6
-93.6592959301021,42.06131272363,2020/06/18 14:32:00+00,6
-93.6337822182395,42.0114971108749,2020/06/18 17:15:00+00,6
-93.6100408181781,42.0015563594554,2020/06/19 16:26:00+00,6
-93.6262180515112,42.056616446332,2020/06/24 09:50:00+00,6
-93.6203278150161,42.0312950158292,2020/05/23 11:30:00+00,5
-93.6104741685234,42.0266734387592,2020/05/30 11:51:00+00,5
-93.6103412892949,42.0216214564538,2020/10/28 12:24:00+00,10
-93.6467850407543,42.0039581133624,2020/11/05 18:40:00+00,11
-93.6709354089806,42.0234538421163,2020/11/04 00:30:00+00,11
-93.610397680589,42.0237286958326,2020/10/07 16:20:00+00,10
-93.6200031463583,42.0302069758592,2020/10/08 17:24:00+00,10
-93.6267445999118,42.0192003577979,2020/10/13 16:32:00+00,10
-93.6102690234872,42.0102735392199,2020/10/20 17:07:00+00,10
-93.6787046293211,42.0145907322791,2020/10/18 13:55:00+00,10
-93.6171372381345,42.0386525596515,2020/06/10 18:26:00+00,6
-93.6380197461672,42.0584608269532,2020/06/20 17:30:00+00,6
-93.6202221481264,42.0229104708174,2020/06/22 15:50:00+00,6
-93.610460365257,42.0201797703034,2020/06/24 11:11:00+00,6
-93.557412792066,42.0230705563662,2020/06/12 21:30:00+00,6
-93.6107059081657,42.0382636521509,2020/07/22 16:42:00+00,7
-93.6786540504706,42.0121052153384,2020/11/27 19:20:00+00,11
-93.610324387992,42.021117177842,2020/12/14 13:05:00+00,12
-93.6770890217577,42.0353423859838,2020/10/17 09:00:00+00,10
-93.6168762696443,42.0229104883307,2020/10/21 11:17:00+00,10
-93.6570491247356,42.0227325878961,2020/10/21 18:52:00+00,10
-93.6416238540895,42.0250895068827,2020/12/07 20:00:00+00,12
-93.6334978135056,42.0059596246072,2020/12/02 12:55:00+00,12
-93.6337089567163,42.0114164560382,2020/12/11 10:40:00+00,12
-93.6205811592637,42.0511260635128,2020/12/12 10:07:00+00,12
-93.6840573689624,42.036228740552,2020/12/12 17:25:00+00,12
-93.6587973375836,42.0118876545531,2020/10/13 14:00:00+00,10
-93.6397988356779,42.0454635106641,2020/11/02 08:32:00+00,11
-93.6205164839081,42.0457224915475,2020/11/03 11:36:00+00,11
-93.6153950485022,42.0258816023405,2020/10/16 16:01:00+00,10
-93.662247765177,42.0068871556407,2020/11/06 20:21:00+00,11
-93.6103496176667,42.0187032796337,2020/12/03 16:45:00+00,12
-93.5752253230246,42.0092205959602,2020/12/04 10:59:00+00,12
-93.5753244855786,42.0188841780584,2020/12/04 17:20:00+00,12
-93.6082340591194,42.0083659345259,2020/11/23 17:07:00+00,11
-93.610340984986,42.0190635888924,2020/11/30 16:55:00+00,11
-93.6151683290293,42.0011056846778,2020/11/30 18:30:00+00,11
-93.6100363447741,42.0010880394419,2020/12/01 09:00:00+00,12
-93.6713809275703,42.019875629452,2020/10/26 20:25:00+00,10
-93.6163408443354,42.0525088994882,2020/10/23 20:40:00+00,10
-93.6103511882852,42.0176044679092,2020/10/19 19:39:00+00,10
-93.6100326970334,42.0057624883844,2020/11/11 18:43:00+00,11
-93.6392941482793,42.0083682770026,2020/11/11 21:40:00+00,11
-93.6162549232604,42.0010908498138,2020/12/03 09:30:00+00,12
-93.6170639211938,42.0473082437681,2020/11/01 19:00:00+00,11
-93.581330759776,42.0152782991032,2020/11/02 17:28:00+00,11
-93.6101929921719,41.995998469054,2020/11/04 16:43:00+00,11
-93.6212979430565,42.0428361703634,2020/11/05 14:51:00+00,11
-93.6393059533044,42.0083411914702,2020/11/05 15:45:00+00,11
-93.6271009124639,42.0456236582293,2020/11/05 17:47:00+00,11
-93.6552735321091,42.0227337317266,2020/11/06 14:50:00+00,11
-93.6513226977906,42.0214502657605,2020/10/31 01:16:00+00,10
-93.6128010552336,42.0312363757517,2020/10/26 07:04:00+00,10
-93.6448614309489,42.0454351775354,2020/11/11 15:22:00+00,11
-93.6394727938619,42.0020896818322,2020/11/11 16:26:00+00,11
-93.6556628060146,42.0253524198981,2020/11/06 16:40:00+00,11
-93.6557266220716,42.0280360112367,2020/11/06 20:38:00+00,11
-93.6169173569102,42.0221627216127,2020/12/01 12:01:00+00,12
-93.6742971531234,42.019237081492,2020/09/25 16:00:00+00,9
-93.6100939630802,42.0083830840517,2020/11/13 09:35:00+00,11
-93.6107043559844,42.0381015424418,2020/11/14 14:35:00+00,11
-93.6089899362128,42.0356968947821,2020/10/31 15:37:00+00,10
-93.6555875661716,42.0227319385107,2020/10/26 17:16:00+00,10
-93.6104736515346,42.0266194020782,2020/12/03 14:54:00+00,12
-93.6205762360798,42.0493788226848,2020/12/13 21:58:00+00,12
-93.6202221481264,42.0229104708174,2020/12/05 17:18:00+00,12
-93.6204153008028,42.0378062841941,2020/12/05 13:17:00+00,12
-93.6430601124691,41.9973952120906,2020/11/17 05:55:00+00,11
-93.6103385290405,42.0162805669466,2020/12/18 13:35:00+00,12
-93.6584623701885,42.0227334958356,2020/12/18 13:06:00+00,12
-93.6593787104703,42.0704808668712,2020/11/03 17:59:00+00,11
-93.6614024997483,42.0068920291475,2020/11/24 06:50:00+00,11
-93.6650977032708,42.0068886911972,2020/11/20 23:08:00+00,11
-93.6540661838777,42.0239655113683,2020/11/08 13:29:00+00,11
-93.6461397447221,42.0356468816109,2020/11/04 19:45:00+00,11
-93.6396904107433,42.056334995254,2020/12/03 00:36:00+00,12
-93.6322839239027,42.0162968784527,2020/12/05 11:35:00+00,12
-93.6039356409047,42.0352462532787,2020/12/05 14:30:00+00,12
-93.6102329483518,42.0027081843195,2020/11/12 14:40:00+00,11
-93.616668703753,42.0301799063374,2020/11/22 22:50:00+00,11
-93.6103154309946,42.0201805410288,2020/11/23 16:10:00+00,11
-93.6337822182395,42.0114971108749,2020/11/23 17:36:00+00,11
-93.6204216002035,42.0372118176382,2020/11/24 16:47:00+00,11
-93.6168762696443,42.0229104883307,2020/11/27 10:47:00+00,11
-93.6517015302085,42.0218804309281,2020/11/14 23:23:00+00,11
-93.6589584180739,42.0122830197005,2020/12/29 12:35:00+00,12
-93.5792007182651,42.0267724639952,2020/12/14 15:42:00+00,12
-93.6202930598977,42.0302054094598,2020/12/15 17:29:00+00,12
-93.6204433448432,42.041931132236,2020/12/22 14:03:00+00,12
-93.6098702993808,42.0228938875188,2020/12/24 08:18:00+00,12
-93.6721572048422,42.0350921709921,2020/12/23 16:32:00+00,12
-93.6759305880386,42.0229291736797,2020/11/21 02:00:00+00,11
-93.685625964513,42.0326708020992,2020/12/28 10:55:00+00,12
-93.6437841891517,42.0356781312927,2020/12/30 08:00:00+00,12
-93.6202930598977,42.0302054094598,2020/10/19 12:08:00+00,10
-93.6387855467841,42.0299508700726,2020/12/30 18:36:00+00,12
-93.6103460265553,42.0221167931222,2020/12/16 16:22:00+00,12
-93.6333390332861,42.0228208311265,2020/12/17 17:55:00+00,12
-93.6410190850016,42.0454476953532,2020/12/17 22:45:00+00,12
-93.6154410095719,42.028142005064,2020/12/20 07:00:00+00,12
-93.6258452101326,42.04202789543,2020/12/21 15:41:00+00,12
-93.6544158850542,42.0227296181661,2020/12/21 18:21:00+00,12
-93.608118592044,42.0228671551855,2020/12/22 19:03:00+00,12
-93.6202221481264,42.0229104708174,2020/12/22 20:06:00+00,12
-93.6288815368524,42.0350402289249,2020/12/26 18:22:00+00,12
-93.6202779864528,42.0211989194178,2020/12/04 15:02:00+00,12
-93.6826637488039,42.0358317435575,2020/12/30 04:59:00+00,12
-93.6316382070051,42.0779411667414,2020/11/15 18:18:00+00,11
-93.6151347525824,42.0201818346459,2020/10/30 01:49:00+00,10
-93.6101865970224,41.9965929399073,2020/11/06 17:30:00+00,11
-93.5866696618755,42.0087753915678,2020/11/12 13:40:00+00,11
-93.5821232240365,42.022713725116,2020/11/20 03:20:00+00,11
-93.5864999369773,42.0073892417408,2020/12/15 06:50:00+00,12
-93.620292271845,42.0301243546377,2020/12/15 09:17:00+00,12
-93.6109548378108,42.0251487704393,2020/12/10 10:05:00+00,12
-93.5812304636775,42.0095686232466,2020/11/04 02:00:00+00,11
-93.6102329483518,42.0027081843195,2020/11/13 17:58:00+00,11
-93.6051128022209,42.0345285349983,2020/12/07 14:40:00+00,12
-93.610537896021,42.029546195466,2020/12/10 10:18:00+00,12
-93.6787332128409,42.0229576679615,2020/12/11 17:50:00+00,12
-93.5813864417617,42.0227174593734,2020/12/13 15:49:00+00,12
-93.6202400911366,42.0235138144118,2020/11/12 14:25:00+00,11
-93.6713909247944,42.0219741016358,2020/12/03 16:00:00+00,12
-93.6508077136605,42.0349089905185,2020/12/04 19:00:00+00,12
-93.5709095881608,42.030326567285,2020/11/17 18:21:00+00,11
-93.6814815345378,42.0348660622055,2020/10/26 08:01:00+00,10
-93.6103256799017,42.0212522696772,2020/09/11 10:50:00+00,9
-93.6125611441907,42.0251221960173,2020/09/11 14:30:00+00,9
-93.6103255076466,42.0212342574327,2020/09/11 16:41:00+00,9
-93.6272217587501,42.0087591153419,2020/09/13 13:34:00+00,9
-93.6702216794059,42.0083990145918,2020/11/03 14:36:00+00,11
-93.6610885439644,42.006893837722,2020/10/30 06:50:00+00,10
-93.6443902662088,42.0203275459634,2020/11/17 12:24:00+00,11
-93.6787046293211,42.0145907322791,2020/11/10 16:40:00+00,11
-93.6606488080917,42.0227479518306,2020/10/23 21:27:00+00,10
-93.659296209608,42.0613397415511,2020/10/26 18:11:00+00,10
-93.6786540504706,42.0121052153384,2020/10/26 21:08:00+00,10
-93.6736664004286,42.012116582708,2020/10/27 17:35:00+00,10
-93.6495991555662,42.0562162927597,2020/10/28 15:35:00+00,10
-93.6103412892949,42.0216214564538,2020/10/30 18:07:00+00,10
-93.6045342462406,42.0053412473321,2020/10/31 13:20:00+00,10
-93.6473793162534,42.016122667616,2020/10/30 21:00:00+00,10
-93.5813123371251,42.0344714134795,2020/10/31 13:44:00+00,10
-93.6556628060146,42.0253524198981,2020/11/01 17:50:00+00,11
-93.6240832953385,42.0039576901681,2020/11/07 22:25:00+00,11
-93.6103412892949,42.0216214564538,2020/11/19 19:08:00+00,11
-93.6097253589388,42.0228946575394,2020/12/21 12:42:00+00,12
-93.6032188300207,42.0054292268645,2020/12/28 10:41:00+00,12
-93.6104769258213,42.0269616343825,2020/12/13 21:47:00+00,12
-93.6464199892329,42.0454174034718,2020/12/28 13:39:00+00,12
-93.6201496780281,42.0229108623863,2020/12/30 16:29:00+00,12
-93.6133612063283,42.0229023059263,2020/12/30 19:14:00+00,12
-93.6450082893031,42.0503969516685,2020/12/31 07:37:00+00,12
-93.6542467897598,42.0227305821246,2020/12/31 15:15:00+00,12
-93.6696384558776,42.0322338043678,2020/12/19 20:15:00+00,12
-93.6203955844009,42.0345370112359,2020/12/28 16:07:00+00,12
-93.6584623701885,42.0227334958356,2020/09/28 15:40:00+00,9
-93.6100312942637,42.0030875337225,2020/09/28 18:05:00+00,9
-93.6152697609516,42.022910104438,2020/09/29 16:40:00+00,9
-93.613626798452,42.0216309588665,2020/09/29 16:42:00+00,9
-93.6203712419718,42.0332762245894,2020/09/30 14:43:00+00,9
-93.6337822182395,42.0114971108749,2020/10/02 19:25:00+00,10
-93.6168762696443,42.0229104883307,2020/10/03 12:44:00+00,10
-93.6773795316193,42.0092216302082,2020/09/17 01:19:00+00,9
-93.6647646183305,42.020130296436,2020/09/17 20:15:00+00,9
-93.6168762696443,42.0229104883307,2020/10/02 16:15:00+00,10
-93.6654214836276,42.0344739413487,2020/10/06 17:11:00+00,10
-93.6448614309489,42.0454351775354,2020/10/06 18:00:00+00,10
-93.6204375620901,42.0413367314155,2020/10/10 16:05:00+00,10
-93.6557266220716,42.0280360112367,2020/10/10 20:15:00+00,10
-93.6103457627906,42.0170370818203,2020/10/14 17:07:00+00,10
-93.61063817592,42.0059394011173,2020/10/15 02:38:00+00,10
-93.6203955844009,42.0345370112359,2020/10/15 14:05:00+00,10
-93.6100263905437,42.002574183073,2020/10/15 17:35:00+00,10
-93.6100363447741,42.0010880394419,2020/09/15 14:55:00+00,9
-93.610364651135,42.022801194038,2020/06/30 08:24:00+00,6
-93.6555875661716,42.0227319385107,2020/12/23 18:58:00+00,12
-93.6303085354319,42.0559635976484,2020/06/19 16:43:00+00,6
-93.6516988329334,42.0227991164781,2020/09/29 17:28:00+00,9
-93.6204266018158,42.0389680682799,2020/12/23 10:04:00+00,12
-93.6350983015637,42.0345286504011,2020/10/08 17:27:00+00,10
-93.6204450096075,42.0421022476122,2020/10/15 16:24:00+00,10
-93.6517458552469,42.0191241676749,2020/10/26 17:38:00+00,10
-93.6591509220213,42.0227385503407,2020/09/12 16:27:00+00,9
-93.6110236998335,42.0083691321574,2020/09/13 18:55:00+00,9
-93.6333390332861,42.0228208311265,2020/09/14 18:14:00+00,9
-93.6217836749263,42.0083743978367,2020/09/25 16:25:00+00,9
-93.6206893665627,42.0560340361498,2020/10/20 15:03:00+00,10
-93.6329513961344,42.0105289832443,2020/10/21 19:00:00+00,10
-93.6251866732033,42.0192178604781,2020/10/21 21:28:00+00,10
-93.6067535648625,42.0228563658761,2020/10/22 15:37:00+00,10
-93.6101969783919,41.9951518255658,2020/10/22 17:12:00+00,10
-93.6163058628152,42.0076203652763,2020/10/23 08:51:00+00,10
-93.6485220674488,42.0227990962404,2020/11/07 14:40:00+00,11
-93.6447677335586,42.0361679706501,2020/10/25 19:00:00+00,10
